2023-10-05 13:50:10,231  =================== rf_02 start training ===================
2023-10-05 13:50:12,643  gridsearching...
2023-10-05 14:07:22,809  model: rf_02, best_params: {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,809  0.154 (+/-0.030) for {'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,824  0.261 (+/-0.051) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,824  0.400 (+/-0.046) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,825  0.458 (+/-0.066) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,825  0.517 (+/-0.026) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,825  0.573 (+/-0.016) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,825  0.669 (+/-0.045) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,825  0.237 (+/-0.046) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,825  0.394 (+/-0.071) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,825  0.493 (+/-0.064) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,825  0.567 (+/-0.049) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,825  0.574 (+/-0.061) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,825  0.669 (+/-0.035) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,825  0.236 (+/-0.063) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,825  0.412 (+/-0.044) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,825  0.494 (+/-0.054) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,825  0.520 (+/-0.061) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,825  0.580 (+/-0.076) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,825  0.675 (+/-0.057) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,825  0.263 (+/-0.064) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,825  0.413 (+/-0.069) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,826  0.456 (+/-0.037) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,826  0.533 (+/-0.068) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,826  0.607 (+/-0.047) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,826  0.675 (+/-0.050) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,826  0.233 (+/-0.037) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,826  0.373 (+/-0.056) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,826  0.489 (+/-0.058) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,826  0.569 (+/-0.056) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,826  0.563 (+/-0.057) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,826  0.655 (+/-0.032) for {'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,826  0.242 (+/-0.065) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,826  0.379 (+/-0.063) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,826  0.450 (+/-0.040) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,826  0.521 (+/-0.051) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,826  0.576 (+/-0.031) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,826  0.629 (+/-0.077) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,826  0.223 (+/-0.106) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,826  0.400 (+/-0.073) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,826  0.476 (+/-0.063) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,826  0.514 (+/-0.060) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,826  0.554 (+/-0.065) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,826  0.645 (+/-0.051) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,826  0.221 (+/-0.075) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,826  0.394 (+/-0.015) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,826  0.490 (+/-0.064) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,826  0.528 (+/-0.067) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,826  0.565 (+/-0.069) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,826  0.649 (+/-0.042) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,827  0.245 (+/-0.073) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,827  0.377 (+/-0.097) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,827  0.463 (+/-0.035) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,827  0.523 (+/-0.075) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,827  0.556 (+/-0.035) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,827  0.634 (+/-0.093) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,827  0.219 (+/-0.064) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,827  0.399 (+/-0.080) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,827  0.477 (+/-0.059) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,827  0.517 (+/-0.054) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,827  0.607 (+/-0.054) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,827  0.645 (+/-0.038) for {'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,827  0.221 (+/-0.069) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,827  0.358 (+/-0.045) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,827  0.438 (+/-0.051) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,827  0.508 (+/-0.048) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,827  0.528 (+/-0.095) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,827  0.630 (+/-0.032) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,827  0.240 (+/-0.107) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,827  0.294 (+/-0.098) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,827  0.438 (+/-0.095) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,827  0.484 (+/-0.045) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,827  0.561 (+/-0.053) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,827  0.620 (+/-0.020) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,827  0.227 (+/-0.041) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,827  0.349 (+/-0.060) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,827  0.420 (+/-0.041) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,828  0.469 (+/-0.075) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,828  0.500 (+/-0.043) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,828  0.613 (+/-0.033) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,828  0.224 (+/-0.090) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,828  0.388 (+/-0.034) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,828  0.438 (+/-0.044) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,828  0.457 (+/-0.068) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,828  0.568 (+/-0.103) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,828  0.594 (+/-0.066) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,828  0.218 (+/-0.070) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,828  0.390 (+/-0.048) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,828  0.399 (+/-0.062) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,828  0.443 (+/-0.052) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,828  0.511 (+/-0.101) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,828  0.627 (+/-0.027) for {'max_depth': 7, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,828  0.233 (+/-0.069) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,828  0.438 (+/-0.039) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,828  0.524 (+/-0.074) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,828  0.594 (+/-0.044) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,828  0.620 (+/-0.056) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,828  0.712 (+/-0.061) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,828  0.276 (+/-0.079) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,828  0.460 (+/-0.080) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,828  0.512 (+/-0.089) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,828  0.597 (+/-0.063) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,828  0.640 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,828  0.701 (+/-0.022) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,828  0.298 (+/-0.148) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,829  0.448 (+/-0.063) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,829  0.544 (+/-0.073) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,829  0.598 (+/-0.047) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,829  0.635 (+/-0.033) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,829  0.730 (+/-0.013) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,829  0.265 (+/-0.046) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,829  0.465 (+/-0.084) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,829  0.563 (+/-0.098) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,829  0.557 (+/-0.055) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,829  0.652 (+/-0.048) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,829  0.712 (+/-0.012) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,829  0.288 (+/-0.046) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,829  0.445 (+/-0.057) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,829  0.530 (+/-0.037) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,829  0.624 (+/-0.022) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,829  0.644 (+/-0.044) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,829  0.724 (+/-0.029) for {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,829  0.289 (+/-0.054) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,829  0.471 (+/-0.040) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,829  0.520 (+/-0.052) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,829  0.578 (+/-0.057) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,829  0.656 (+/-0.078) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,829  0.708 (+/-0.011) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,829  0.295 (+/-0.032) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,829  0.434 (+/-0.054) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,829  0.546 (+/-0.082) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,830  0.592 (+/-0.062) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,830  0.653 (+/-0.035) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,830  0.709 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,830  0.271 (+/-0.103) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,830  0.446 (+/-0.043) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,830  0.547 (+/-0.033) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,830  0.615 (+/-0.067) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,830  0.633 (+/-0.059) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,830  0.724 (+/-0.035) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,830  0.285 (+/-0.051) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,830  0.426 (+/-0.051) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,830  0.524 (+/-0.047) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,830  0.583 (+/-0.052) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,830  0.643 (+/-0.038) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,830  0.709 (+/-0.010) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,830  0.282 (+/-0.015) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,830  0.433 (+/-0.063) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,830  0.544 (+/-0.027) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,830  0.559 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,830  0.625 (+/-0.024) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,830  0.715 (+/-0.031) for {'max_depth': 9, 'min_samples_leaf': 6, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,830  0.267 (+/-0.023) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,830  0.490 (+/-0.045) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,830  0.505 (+/-0.098) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,830  0.597 (+/-0.064) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,830  0.626 (+/-0.033) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,830  0.696 (+/-0.040) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,830  0.287 (+/-0.033) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,831  0.454 (+/-0.083) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,831  0.528 (+/-0.097) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,831  0.572 (+/-0.039) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,831  0.626 (+/-0.049) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,831  0.715 (+/-0.043) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,831  0.274 (+/-0.032) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,831  0.467 (+/-0.039) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,831  0.532 (+/-0.032) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,831  0.597 (+/-0.052) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,831  0.630 (+/-0.038) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,831  0.711 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,831  0.279 (+/-0.044) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,831  0.463 (+/-0.053) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,831  0.512 (+/-0.070) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,831  0.599 (+/-0.059) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,831  0.605 (+/-0.071) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,831  0.714 (+/-0.076) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,831  0.282 (+/-0.050) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,831  0.464 (+/-0.061) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,831  0.522 (+/-0.024) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,831  0.596 (+/-0.054) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,831  0.622 (+/-0.020) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,831  0.705 (+/-0.037) for {'max_depth': 9, 'min_samples_leaf': 10, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,831  0.274 (+/-0.075) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 3}
