2023-10-05 14:31:45,783  =================== rf_04 start training ===================
2023-10-05 14:31:48,234  gridsearching...
2023-10-05 18:10:10,190  model: rf_04, best_params: {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,190  0.165 (+/-0.040) for {'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.383 (+/-0.047) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.819 (+/-0.024) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.854 (+/-0.024) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.870 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.419 (+/-0.078) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.825 (+/-0.014) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.855 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.866 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.327 (+/-0.094) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.824 (+/-0.025) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.862 (+/-0.016) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.860 (+/-0.024) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.423 (+/-0.087) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.816 (+/-0.009) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.856 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.868 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.365 (+/-0.045) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.825 (+/-0.008) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.853 (+/-0.015) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.867 (+/-0.020) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.244 (+/-0.096) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.774 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.823 (+/-0.025) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.840 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.255 (+/-0.109) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.772 (+/-0.051) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.827 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.847 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.286 (+/-0.124) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.760 (+/-0.039) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.824 (+/-0.014) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.847 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.261 (+/-0.110) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.763 (+/-0.034) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.824 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.846 (+/-0.010) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.271 (+/-0.145) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.758 (+/-0.051) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.823 (+/-0.022) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.842 (+/-0.010) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.555 (+/-0.037) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.881 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.895 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.896 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.595 (+/-0.065) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.881 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.893 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.899 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.620 (+/-0.030) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.886 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.893 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.897 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.654 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.885 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.900 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.900 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.662 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.892 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.898 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.905 (+/-0.007) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.664 (+/-0.053) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.896 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.904 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.907 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.645 (+/-0.030) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.893 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.902 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.909 (+/-0.008) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.643 (+/-0.037) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.893 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.903 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.905 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.628 (+/-0.061) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.893 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.904 (+/-0.008) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.908 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.636 (+/-0.029) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.890 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.905 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.905 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.556 (+/-0.083) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.879 (+/-0.007) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.887 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.890 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.545 (+/-0.120) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.870 (+/-0.019) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.889 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.895 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.551 (+/-0.086) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.876 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.890 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.893 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.553 (+/-0.025) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.872 (+/-0.022) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.890 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.893 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.533 (+/-0.058) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.878 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.890 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.893 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.386 (+/-0.088) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.823 (+/-0.019) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.856 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.870 (+/-0.025) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.346 (+/-0.119) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.825 (+/-0.031) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.851 (+/-0.019) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.868 (+/-0.024) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.381 (+/-0.131) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.828 (+/-0.031) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.863 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.868 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.378 (+/-0.146) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.823 (+/-0.024) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.858 (+/-0.006) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.867 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.392 (+/-0.055) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.817 (+/-0.023) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.852 (+/-0.024) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.864 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.289 (+/-0.110) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.786 (+/-0.030) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.809 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.838 (+/-0.017) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.287 (+/-0.089) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.769 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.824 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.841 (+/-0.019) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.267 (+/-0.096) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.764 (+/-0.028) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.823 (+/-0.026) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.835 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.306 (+/-0.096) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.769 (+/-0.046) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.832 (+/-0.025) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.845 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-05 18:10:10,205  0.313 (+/-0.073) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 18:10:10,205  0.754 (+/-0.052) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-05 18:10:10,205  0.815 (+/-0.036) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-05 18:10:10,205  0.842 (+/-0.005) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-05 18:10:10,237  model saved in model/rf_04.pkl
2023-10-05 18:10:10,237  time spend 13104.4532289505 s
2023-10-08 15:22:04,083  =================== rf_04 start testing ===================
2023-10-08 15:22:06,268  model: rf_04, test_acc_mean: 0.91125, test_f1_mean: 0.909382153615556
2023-10-08 15:22:06,268  time spend 2.1847522258758545 s
