2023-10-08 14:19:12,910  =================== rf_cbow01 start training ===================
2023-10-08 14:19:25,363  gridsearching...
2023-10-08 14:45:19,463  model: rf_cbow01, best_params: {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,464  0.298 (+/-0.025) for {'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.418 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.423 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.404 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.418 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.421 (+/-0.031) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.401 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.415 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.427 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.399 (+/-0.027) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.411 (+/-0.008) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.426 (+/-0.017) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.390 (+/-0.017) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.425 (+/-0.025) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.429 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,548  model saved in model/rf_cbow01.pkl
2023-10-08 14:45:19,548  time spend 1566.6380667686462 s
